tbl,year,qtr,region_name,prj_id,prj_title,total_volume_production_local,total_volume_production_export,total_gross_sales_local,total_gross_sales_export
ByQtr,2017,"3rd Quarter",CALABARZON,586,"Provision of Off-Grid Solar System to Improve the Production Capacity of Sigasig at Sigasig Farmers Association",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,603,"Upscaling of Vermicast Production thru the provision of Hammel Mill &amp; Vermi- Harvester",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,604,"Mechanization of Mushroom Production &amp; Processing and Community - Based Vermicomposting",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,624,"UTILIZATION OF DOST DESIGNED FOOD PROCESSING EQUIPMENT FOR PRODUCT DEVELOPMENT OF HIGH VALUE AND INDUSTRIAL CROPS FROM CALABARZON",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,652,"Establishment of a Food Innovation Center Common Service Facility",0.000,0.000,0.000,0.000
ByQtr,2017,"3rd Quarter",CALABARZON,809,"UPGRADING OF TEACHING METHODOLOGY ON THE SUBJECT OF REFRIGERATION AND BLAST FREEZING THROUGH THE PROVISION OF BLAST FREEZER FOR LSPU STA. CRUZ",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,16,"Product Storage and Handling Capability Building of Carm Foods Enterprises through The DOST-SET-UP Program.",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,20,"Installation of a CNC Lathe Machine for Metal Fabrication of CVC Precision Toolings, Inc.",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,21,"Enhancement of the Production Capacity and Packaging of Miguel Rafael Gabriel Food Products through the Acquisition of Modern Production Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,23,"Upgrading of the Production Capabilities of El Richard Bakery in Rodriguez, Rizal through Equipment Modernization",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,24,"Production Improvement and Equipment Upgrading for Pasciolco Agri Ventures",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,25,"Processing and Product Quality Improvement of R.R. Magcawas Iron Works and Services",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,27,"Mechanization of Pulburon Molding Process for Chocovron Global Corporation",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,30,"Packaging and Labeling Improvement of Taliba Soap Manufacturing Products",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,31,"Upgrading of Muscovado Mill in Balayan, Batangas",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,32,"Upgrading of the Production Capabilities of Mardak Global Export Inc. in Montalban, Rizal through Equipment Modernization",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,33,"Process and Product Improvement of Virgin Coconut Oil (VCO) for JP Melchor Trading",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,34,"Technology Upgrading of Meat Processing of Pam&#039;s Chicken Mart",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,35,"Mechanization and Upgrading of Processes in the Production of Pilipit and Turones for Golden Arrow Food Enterprise",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,36,"Enhancement of the Production and Storage Capability of Fish2Go Corporation",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,37,"Improvement of the Production Capability of Oddiebelle Food Products through Equipment Acquisition and Product Quality Analysis",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,38,"Increasing the Production Output and Capability of Supersystem Tooling and Metalfab Inc. through the acquisition of Bending Machine",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,40,"Biogas System Facility for Proper Farm Waste Disposal and Source of Renewable  Energy  for JFarm Agri Enterprise",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,42,"Productivity Upgrading of Turning Process of LG Lopez",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,43,"Enhancing Capability of VN Industrial Tooling Services through Upgrading the Shearing and Bending Processes",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,44,"Productivity Upgrading of Surface Grinding, Cutting Processes and Improvement of Dimensional Checking of PROV 3",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,45,"Upgrading of the Processing Facility of Biofarm and Natural Health Ingredients Company",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,46,"Upgrading  of Oyster Mushroom Production Through Adoption of Steam Boiler Technology",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,48,"Upgrading of the Production Capability of Joshua&#039;s Bread House Through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,49,"Proper farm waste disposal and source of renewable energy for Mario Rena Piggery through Biogas System Facility",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,50,"Upgrading of production facility of MAB Poultry Farm through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,51,"Upgrading of prodction facility of ABCEDE Lucban Longganisa and Meat Products",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,53,"Upgrading of Soap Production facility of DA TWINS MARKETING through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,54,"Enhancement of the Product Quality of Gen. Trias Dairy Raisers through Product Quality Analysis",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,55,"Production Improvement and Equipment Upgrading for Villadiego&#039;s Bakery and Pasalubong",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,56,"Automation of Siomai Production of Jam Food Products in Cainta, Rizal through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,57,"Pickles and Peanut Butter Production Improvement through Equipment Upgrading of Theo-Filo&#039;s Food Products",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,58,"Productivity and Quality Improvement of Angono Ethnic Products",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,60,"Productivity Improvement of Products of Aling Nene&#039;s Buko Pie and Puto Binan Delicacies",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,61,"Upgrading Of The Native Rice Cake (Bibingka) Production Facility Through Equipment/Production Accessory Tools Acquisition In Compliance To Food Safety Requirements",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,62,"Equipment Upgrading for the Production of Tita&#039;s Banana Chips",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,63,"Tjcen Food International, Inc. Acquisition Of New Equipment For The Production Of Processed Sweet Pickled Cucumber In Pililla, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,64,"Upgrading of TBN Food Production Facility through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,65,"Provision Of Biogas System Facility For Utilization Into Renewable Energy And Proper Farm Waste Disposal",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,67,"Upgrading of the Production Facility of Sabuhin Bakery through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,73,"Production and Quality Improvement of virgin Coconut Oil and Utilization of its by-products",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,75,"Upgrading of the Metal Fabrication Facility of Macky Industrial and General Services through Provision of Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,76,"Upgrading of the Feed Mill Facility and Innovation on Poultry Farming of Qualimeal Feedmills, Inc.",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,77,"Enhancement of the Production Capability and Capacity of Micriz Delicacies and Food Products through the Acquisition of Food Processing Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,78,"Enhancement of Production Capability and Capacity of Janlen International E-port Inc. through the Acquisition of Powder Coating Recovery System and Plasma Cutting Machine",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,80,"Process Improvement through Acquisition of Baking Equipment and Development of Label Design and Packaging",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,81,"Improvement of Quality and Production of Bread of Pecto&#039;s Bakery",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,85,"Upgrading Of Processing Plant For Mallari Distillery Through Acquisition Of Distillation Set Up",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,87,"Mechanization of VCO Processing System for Cocoplus Aquarian Development Corp.",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,89,"Production and Product Quality Improvement of Selected Products of Pavino&#039;s Bakery",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,90,"Optimizing Production Capability of Designs Ligna Incorporated",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,92,"Equipment Upgrading for Siony&#039;s Pili Tarts and Pastillas",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,93,"Production Improvement of Queencakes Enterprises",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,94,"Capability and Capacity  Enhancement of JTEC Machine Shop through the Acquisition of  Metal Working Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,95,"Biogas System Facility for  Proper  Animal Waste Disposal and Source of Renewable Energy for the Farm",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,96,"Production Improvement of Ground Zero House of Pizza",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,97,"Productivity and Capability Improvement of Jacobina Biscuit Producers through Technology Enhancement",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,118,"Enhancing Productivity of Ehje&#039;s Homemade Products on Peanut Butter Production",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,119,"Enhancement of the Production and Quality Control in Raw Milk by Palcon Dairy Multi-Purpose Cooperative",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,123,"Upgrading of Waste Recycling Facility of Eco Tray Mfg. Corp through Acquisition of Production Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,124,"Improvement of Furniture Production Capability of Jamerika Enterprise Inc. Through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,126,"Increasing the Productivity and Quality of Finished Products of Alpha Techno Precision Tooling Incorporated through the Acquisition of Coordinate   Measuring Machine (Packaging System Improvement of Alpha Techno Precision Tooling Inc.)",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,129,"Upgrading of Bignay Tea Production Facility of C.A. Caisip in Nasugbu, Batangas",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,130,"Product Development and Equipment Upgrading for Mel and Vic Food Products",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,137,"Enhancement of the Production and Packaging Capability of Amira&#039;s Buko Tart Haus through the Upgrading of Existing Production Equipment Under the DOST&#039;s SETUP",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,143,"Modernization of Edna and Rebecca&#039;s Banana Chips and Coated Peanuts Processing",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,154,"Productivity and Quality Enhancement of Lobo Tamarind Products",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,172,"Propagation and Commercialization of Embryo-Cultured Seedlings",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,183,"Enhancement of the Production Capability and Marketing Potential of King&#039;s Crumbs Bakeshop through Nutritional Analysis and Acquisition of Food Processing Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,186,"Technology Enhancement and Production Capability of V Vhois Pasalubong through Modern Production Equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,187,"Upgrading of the Mixing Process of Good Heart Food &amp; Industrial Corp. through Equipment Acquisition in Taytay, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,189,"Modernization of Production process of JOHANSEN WORLD  GROUP CORP. through S&amp;T Intervention",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,190,"Product Quality &amp; Production Process Enhancement Through Science  and Technology Interventions of Glofon Herbal Medicine in Antipolo City",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,205,"Design and Enhancement of Weaved Products from Buli",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,206,"Upgrading of Compost and Vermicompost Production at Melendres Agricultural Farm in Antipolo City through Equipment Acquisition",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,207,"Production Improvement of Junel&#039;s Uraro Cookies",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,209,"Modernization of Mushroom Substrate Processing of CCSST Coconut Farmers Organization for Commercial Propagation and Value Added Processing in Tanay, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,212,"Establishment of Fruit Processing Center for SAMABAI, Antipolo City",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,215,"Establishment of Charcoal Briquettes Production Center in San Andres, Quezon",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,217,"Expansion of Coco Sugar Production in Alabat",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,218,"Department of Production Capality of the Sisters of Mary School- Adlas",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,220,"Aquisition of Equipment for Organic Fertilizer Production",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,222,"Process Improvement and Product Development of Fruits and Vegetable in Sariaya, Quezon",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,229,"Upgrading the Production Facility of Rosario Dairy Raisers Association (RODRA)",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,230,"Upgrading of Buko wine Production using ITDI Wine Kit",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,231,"Improvement of Salt Industry in Lobo Batangas to support the ASIN Law Implementation in the province.",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,232,"Non Mist Clonal Propagation Technique for Multiplication of Male Bignay Tree for sustainability and Reforestation Program of",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,235,"Enhancement of the Post-Harvest Production Capability of CALAMBA UPLAND FARMERS MULTI-PURPOSE COOPERATIVE Through the Provision of a Modern Dryer and Corn Sheller",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,236,"Provision of Solar-Powered Fish Dryer for the Common Service Facility Establishment of Pusod Inc. for the Kilusan ng Maliliit na Mangigisda sa lawa ng Taal",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,237,"Product and Process improvement of TASIMCO Dairy Production and Processing Facility",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,238,"Utilization of Farm Waste Using Charcoal Briquetting Technology",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,239,"Enhancing the Production Capacity of Costales Nature Farms &amp; Technological Center",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,240,"Productivity Enhancement of Dalcielo Restaurant and bakeshop through intergrated bakery equipment",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,241,"Upgrading of Heat Treatment and milling of elf Precision Tooling Services",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,243,"Upgrading of the Vermicomposting Technology to produce Vermicast products through Equipment products through Equipment Acquisition for Silver Consumers Association of Tanauan City",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,248,"Upgrading of Production Facility of Digit-All Enterprises",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,250,"Adoption of Safety Equipment Technologies and Upgrading of Production                                               Facility of MZ Design Furniture",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,251,"Improvement of Service Capabilities of Fleet Maintenance &amp; Consultancy  Services Inc.",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,252,"Product Quality and Process Upgrading of Panaligan Bagoong and Patis in Balayan, Batangas",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,253,"Roll Out of the FNRI-Developed Complementary / Snack Foods in the Region",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,254,"Upgrading of Condiments Production Facility of Cristie Food Seasonings",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,256,"Equipment Upgrading for Puto-Seko Production",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,257,"Improvement of Seaweeds Industry in Calatagan,  Batangas through  Restoration,  Production  and Processing of  Value-added Seaweed  Products",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,258,"Upgrading of the Product, Process  and Production Facility on  Native Delicacies  of Mahacot  Multipurpose Cooperative.",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,259,"Enhancement of Guava Processing Facility of SINAMPC",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,260,"Upgrading of Buri Wine Production in Lobo, Batangas",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,261,"CHARCOAL BRIQUETTE (FROM WASTE TO WEALTH)",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,262,"Production of Duck Feeds Additives",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,264,"Installation of a Press Brake 50T NC for Metal Fabrication of Goldros Corporation in Angono, Rizal",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,265,"Upgrading of Bibingka Production of Hannah&#039;s Bibingkang Galapong with Sauce",0.000,0.000,0.000,0.000
ByQtr,2017,"4th Quarter",CALABARZON,266,"Enhancement of the Production System and Marketing Potential of System of Eden&#039;s Pastillas through the DOST&#039;s SETUP Program",0.000,0.000,0.000,0.000
