tbl,year,qtr,region_name,prj_id,prj_title,ave_prod,ave_prod_change
ByQtr,2018,4,CALABARZON,567,"Upgrading of production and improvement of product quality of NMC Food Concept in Antipolo City Through Technology Intervention",17,-0.4848
ByQtr,2018,3,CALABARZON,447,"Improvement of Product Quality and Safety of Bread Products of Dan and Thea Bakery through Upgrading of Equipment",0,NULL
ByQtr,2018,2,CALABARZON,264,"Installation of a Press Brake 50T NC for Metal Fabrication of Goldros Corporation in Angono, Rizal",50,0.0000
ByQtr,2018,4,CALABARZON,318,"Production Improvement and Equipment Upgrading for Sally&#039;s Boat Tart",0,NULL
ByQtr,2018,1,CALABARZON,337,"Upgrading of Furniture Production Capability Through Equipment Acquisition",39,NULL
ByQtr,2018,2,CALABARZON,50,"Upgrading of production facility of MAB Poultry Farm through Equipment Acquisition",0,NULL
ByQtr,2018,3,CALABARZON,440,"Upgrading of Milling Process &amp; Spring Production of Springtech Industrial Supply",0,NULL
ByQtr,2018,2,CALABARZON,424,"Technology Enhancement &amp; Production Capability of E&amp;L Delicatessen Through Modern Production Equipment",0,NULL
ByQtr,2018,2,CALABARZON,325,"Upgrading of Rice Milling Process of Aspilla Rice Mill in Pililla, Rizal",51,0.1591
ByQtr,2018,4,CALABARZON,374,"Technology Upgrading of Alevro Precision Tooling Services through Acquisition of CNC Equipment",0,NULL
ByQtr,2018,1,CALABARZON,324,"Upgrading of Food Processing Equipment for Processed Fish for Export and Consolidator in Antipolo City, Rizal",40,NULL
ByQtr,2018,1,CALABARZON,607,"Technology Upgrade for Smart Welding and General Merchandise",0,NULL
ByQtr,2018,4,CALABARZON,178,"Upgrading of the Production Capabilities of M.B. Ortega Industrial and Engineering Works",0,NULL
ByQtr,2018,2,CALABARZON,251,"Improvement of Service Capabilities of Fleet Maintenance &amp; Consultancy  Services Inc.",10,1.0000
ByQtr,2018,4,CALABARZON,439,"Establishment of Baking Facility for the Production of Uraro Chips, Cakes and Pastries in Rizal, Laguna",0,NULL
ByQtr,2018,3,CALABARZON,21,"Enhancement of the Production Capacity and Packaging of Miguel Rafael Gabriel Food Products through the Acquisition of Modern Production Equipment",0,NULL
ByQtr,2018,3,CALABARZON,624,"UTILIZATION OF DOST DESIGNED FOOD PROCESSING EQUIPMENT FOR PRODUCT DEVELOPMENT OF HIGH VALUE AND INDUSTRIAL CROPS FROM CALABARZON",0,NULL
ByQtr,2018,4,CALABARZON,512,"Enhancement of the Production and Quality Control in Raw Milk by Lucban Dairy Raiser Association",0,NULL
ByQtr,2018,3,CALABARZON,354,"Improvement of the Production, Product Quality, and Safety of VIBABIPAGASA Agrarian Reform Cooperative",0,NULL
ByQtr,2018,1,CALABARZON,129,"Upgrading of Bignay Tea Production Facility of C.A. Caisip in Nasugbu, Batangas",0,NULL
ByQtr,2018,1,CALABARZON,392,"Technology Implementation of FNRI&#039;s Tubig Talino at Bago (Ibaan) Multi-Purpose Cooperative",0,NULL
ByQtr,2018,2,CALABARZON,302,"Capacity Upgrading in the Production of Rags and Candles of Kabuhayan at Kaunlaran Consumer&#039;s Cooperative",0,NULL
ByQtr,2018,1,CALABARZON,515,"Upgrading of Ube Processing Center of Pagkalinawan Nagsaca Farmers Association, Inc. (PNFAI) in Jala-jala, Rizal",0,NULL
ByQtr,2018,2,CALABARZON,631,"PROVISION OF BIOGAS FACILITY AS A UNIQUE APPROACH TO ALTERNATIVE ENERGY SOURCE AND ORGANIC WASTE TREATMENT FOR GREGORIO PIGGERY FARM",0,NULL
ByQtr,2018,2,CALABARZON,42,"Productivity Upgrading of Turning Process of LG Lopez",0,NULL
ByQtr,2018,4,CALABARZON,54,"Enhancement of the Product Quality of Gen. Trias Dairy Raisers through Product Quality Analysis",0,NULL
ByQtr,2018,4,CALABARZON,257,"Improvement of Seaweeds Industry in Calatagan,  Batangas through  Restoration,  Production  and Processing of  Value-added Seaweed  Products",0,NULL
ByQtr,2018,3,CALABARZON,337,"Upgrading of Furniture Production Capability Through Equipment Acquisition",42,1.8000
ByQtr,2018,4,CALABARZON,300,"Enhancing the Technical Capability of Gawad Kalinga Sewers Through Utilization of Upgraded Sewing technology",0,NULL
ByQtr,2018,1,CALABARZON,660,"ESTABLISHMENT OF FOOD PROCESSING FACILITY, A COMMUNITY-BASED LIVELIHOOD OPPORTUNITIES FOR MEMBERS OF BUKLURAN MULTI-PURPOSE COOPERATIVE AMADEO-EXTENSION",0,NULL
ByQtr,2018,3,CALABARZON,374,"Technology Upgrading of Alevro Precision Tooling Services through Acquisition of CNC Equipment",0,NULL
ByQtr,2018,1,CALABARZON,261,"CHARCOAL BRIQUETTE (FROM WASTE TO WEALTH)",0,NULL
ByQtr,2018,4,CALABARZON,607,"Technology Upgrade for Smart Welding and General Merchandise",0,NULL
ByQtr,2018,1,CALABARZON,586,"Provision of Off-Grid Solar System to Improve the Production Capacity of Sigasig at Sigasig Farmers Association",0,NULL
ByQtr,2018,1,CALABARZON,265,"Upgrading of Bibingka Production of Hannah&#039;s Bibingkang Galapong with Sauce",50,NULL
ByQtr,2018,3,CALABARZON,95,"Biogas System Facility for  Proper  Animal Waste Disposal and Source of Renewable Energy for the Farm",0,NULL
ByQtr,2018,4,CALABARZON,356,"Production Quality Improvement of Passion Fruit Products through Acquisition and Upgrading of Necessary Processing Equipment",0,NULL
ByQtr,2018,3,CALABARZON,531,"Enhancement of the Production Process and Upgrading of Equipment of MDA Meat Shop",0,NULL
ByQtr,2018,3,CALABARZON,492,"Mechanization of Tricycle Side Car Fabrication of Choy&#039;s Welding Shop",0,NULL
ByQtr,2018,2,CALABARZON,529,"Production Improvement of M and M&#039;s Yema Cake and Pasalubong",0,NULL
ByQtr,2018,1,CALABARZON,284,"Mechanization of processes in the production of personal and home care products",0,NULL
ByQtr,2018,1,CALABARZON,502,"Improvement of Autoxpert Car Accessories Shop by Upgrading its Painting and Mechanical Services Facilities",0,NULL
ByQtr,2018,1,CALABARZON,354,"Improvement of the Production, Product Quality, and Safety of VIBABIPAGASA Agrarian Reform Cooperative",0,NULL
ByQtr,2018,3,CALABARZON,435,"Technology Upgrade of Baking Facility of Donappetit Cakes and Pastries",50,0.0000
ByQtr,2018,2,CALABARZON,653,"Upgrading of Lettuce Farming and Vermiculture of Mahabang Parang Angono CLOA Holders Farmers Association, Inc. in Angono, Rizal",0,NULL
ByQtr,2018,2,CALABARZON,206,"Upgrading of Compost and Vermicompost Production at Melendres Agricultural Farm in Antipolo City through Equipment Acquisition",0,-1.0000
ByQtr,2018,2,CALABARZON,504,"Automation of Lathing Process of New Sun Machine Shop Engineering Services and Supplies",50,-0.6970
ByQtr,2018,4,CALABARZON,324,"Upgrading of Food Processing Equipment for Processed Fish for Export and Consolidator in Antipolo City, Rizal",0,NULL
ByQtr,2018,2,CALABARZON,379,"Upgrading of the Production Capacity and Capability of Foodwave Inc.",0,NULL
ByQtr,2018,4,CALABARZON,634,"PEANUT BUTTER GRINDING AND FILLING PROCESS IMPROVEMENT THROUGH EQUIPMENT UPGRADE OF SERVANT PEANUT BUTTER IN TANAUAN CITY, BATANGAS",50,0.0000
ByQtr,2018,1,CALABARZON,335,"Upgrading of Bamboo Processing Facility of Cardona Multi-Purpose Cooperative Through Equipment Acquisition",68,NULL
ByQtr,2018,1,CALABARZON,274,"Upgrading of the &quot;sortidos&quot; production line facility of Panaderia Pantoja Inc.",0,NULL
ByQtr,2018,1,CALABARZON,31,"Upgrading of Muscovado Mill in Balayan, Batangas",0,NULL
ByQtr,2018,1,CALABARZON,613,"CAPACITY UPGRADING OF DOUGHPRO MANUFACTURING &amp; TRADING CORP.",0,NULL
ByQtr,2018,2,CALABARZON,444,"MECHANIZATION OF RENDERING PROCESS FOR FILICETIE RENDERING PLANT",0,NULL
ByQtr,2018,4,CALABARZON,361,"Upgrading of Production facility of Mira&#039;s Turmeric Products",50,7.3333
ByQtr,2018,4,CALABARZON,391,"UPGRADING OF PRODUCTION FACILITY OF JK REAL CALAMANSI JUICE",0,NULL
ByQtr,2018,1,CALABARZON,77,"Enhancement of the Production Capability and Capacity of Micriz Delicacies and Food Products through the Acquisition of Food Processing Equipment",0,NULL
ByQtr,2018,1,CALABARZON,59,"Optimization of Current production and storage Capacity of Tindahan ng Itlog ni Kuya, Atbp.",0,NULL
ByQtr,2018,2,CALABARZON,521,"IMPROVEMENT OF PRODUCTION EFFICIENCY, PRODUCT QUALITY AND SAFETY OF COMPLEMENTARY FOODS PRODUCED BY LGU-MULANAY",0,NULL
ByQtr,2018,3,CALABARZON,237,"Product and Process improvement of TASIMCO Dairy Production and Processing Facility",0,NULL
ByQtr,2018,4,CALABARZON,51,"Upgrading of prodction facility of ABCEDE Lucban Longganisa and Meat Products",0,NULL
ByQtr,2018,4,CALABARZON,598,"Field Verification Testing on Carrageenan Plant Growth Promoter for Enhanced Growth and Induced Pest and Disease Resistance In Rice",0,NULL
ByQtr,2018,1,CALABARZON,360,"UPGRADING OF KUSINA BATANGUENA HOME CANNERY PRODUCTION FACILITY THROUGH EQUIPMENT ACQUISITION",0,NULL
ByQtr,2018,2,CALABARZON,257,"Improvement of Seaweeds Industry in Calatagan,  Batangas through  Restoration,  Production  and Processing of  Value-added Seaweed  Products",0,NULL
ByQtr,2018,3,CALABARZON,433,"Upgrading of Production Facility of Bilibinwang Multi-Purpose Cooperative through Equipment Acquisition",0,-1.0000
ByQtr,2018,4,CALABARZON,584,"Enhancing OneLab For Global Competitiveness",0,NULL
ByQtr,2018,1,CALABARZON,366,"Bottling Process Improvement in Barako Coffee and Native White Ginger Liqueur Production",110,NULL
ByQtr,2018,4,CALABARZON,397,"Improving the Capability and Quality Services of Nart Development  and Construction",0,NULL
ByQtr,2018,4,CALABARZON,425,"Upgrading of Peanut Butter Production of Master Gian Food Products Through Equipment Acquisition in Antipolo City, Rizal",50,0.0000
ByQtr,2018,3,CALABARZON,528,"Production Improvement of Kenzo and Kloe&#039;s Nature Farm",0,NULL
ByQtr,2018,2,CALABARZON,586,"Provision of Off-Grid Solar System to Improve the Production Capacity of Sigasig at Sigasig Farmers Association",0,NULL
ByQtr,2018,2,CALABARZON,672,"UPGRADING THE SEAMING AND EXPELLING PROCESS IN THE PRODUCTION OF COCO PRODUCTS OF NQDPI",0,NULL
ByQtr,2018,4,CALABARZON,317,"Production Efficiency Improvement of Broas of A.Z. Campita&#039;s Sweets and Pasalubong",0,NULL
ByQtr,2018,1,CALABARZON,498,"Upgrading of Production Facility of G.B. Daza Longanisa Lucban",0,NULL
ByQtr,2018,2,CALABARZON,312,"Enhancing the Production Capability of Marvzzivan Trading through Technology Upgrading",0,NULL
ByQtr,2018,3,CALABARZON,42,"Productivity Upgrading of Turning Process of LG Lopez",0,NULL
ByQtr,2018,2,CALABARZON,667,"Product and Process Innovation for Mabini Tablea Food Producers (MABLEA) in Mabini, Batangas",0,NULL
ByQtr,2018,2,CALABARZON,615,"Upgrading of Production Capability of Anica&#039;s Home Bread Store Through Equipment Acquisition in Rodriguez, Rizal",0,NULL
ByQtr,2018,4,CALABARZON,335,"Upgrading of Bamboo Processing Facility of Cardona Multi-Purpose Cooperative Through Equipment Acquisition",72,-0.0137
ByQtr,2018,1,CALABARZON,368,"Ginger Processing Enhancement of Sampaloc Agrarian Reform Benificiaries Multi-Purporse Cooperative (SARBMPC) in Sampaloc, Tanay",30,NULL
ByQtr,2018,3,CALABARZON,248,"Upgrading of Production Facility of Digit-All Enterprises",0,NULL
ByQtr,2018,4,CALABARZON,187,"Upgrading of the Mixing Process of Good Heart Food &amp; Industrial Corp. through Equipment Acquisition in Taytay, Rizal",20,0.0000
ByQtr,2018,3,CALABARZON,241,"Upgrading of Heat Treatment and milling of elf Precision Tooling Services",0,NULL
ByQtr,2018,2,CALABARZON,317,"Production Efficiency Improvement of Broas of A.Z. Campita&#039;s Sweets and Pasalubong",0,NULL
ByQtr,2018,4,CALABARZON,633,"Liquid Chemicals Mixing Process Enhancement for Taliba Soap Manufacturing",30,5.0000
ByQtr,2018,3,CALABARZON,205,"Design and Enhancement of Weaved Products from Buli",0,NULL
ByQtr,2018,2,CALABARZON,46,"Upgrading  of Oyster Mushroom Production Through Adoption of Steam Boiler Technology",0,NULL
ByQtr,2018,4,CALABARZON,438,"Improvement and Mechanization of Processes in the Production of All-Natural Compost Tea Fertilizer",0,NULL
ByQtr,2018,2,CALABARZON,606,"Installation of CNC Plasmacam Cutting Machine for Fabrication of GMG Powder Coating Inc. in Angono, Rizal",0,NULL
ByQtr,2018,3,CALABARZON,619,"Equipment Upgrading to Improve Production Capability of NALCA Systems Integration Inc.",0,NULL
ByQtr,2018,2,CALABARZON,572,"Upgrading of the Pakaskas Products (Buri Sugar) of Isla Verde, Batangas City",0,NULL
ByQtr,2018,1,CALABARZON,232,"Non Mist Clonal Propagation Technique for Multiplication of Male Bignay Tree for sustainability and Reforestation Program of",0,NULL
ByQtr,2018,1,CALABARZON,413,"Establishment of Fish Processing Facility of TamBauanguena in Bauan,  Batangas",62,NULL
ByQtr,2018,2,CALABARZON,527,"UPGRADING OF PRODUCTION SYSTEM FOR BROILERS OF  JACINTO B. PALACIO POULTRY FARM",0,NULL
ByQtr,2018,4,CALABARZON,319,"Enhancement of ESAT&#039;S Food Services Through Equipment Upgrading",0,NULL
ByQtr,2018,4,CALABARZON,665,"ESTABLISHMENT OF COCONUT HUSKS AND SHELLS CHARCOAL BRIQUETTE PRODUCTION FACILITY AS COMMUNITY-BASED LIVELIHOOD OPPORTUNITIES FOR MEMBERS OF TANZA MARKET VENDORS MULTI-PURPOSE COOPERATIVE (TAMACO)",0,NULL
ByQtr,2018,1,CALABARZON,637,"Upgrading of the Production Capability of Chef Caryn’s Cakes &amp; Pasta Through Acquisition of New Equipment",0,NULL
ByQtr,2018,3,CALABARZON,639,"FARM TECHNOLOGY IMPROVEMENT THROUGH BIOGAS FACILITY ESTABLISHMENT AS AN APPROACH TO EFFECTIVE WASTE TREATMENT AND UTILIZATION OF RENEWABLE ENERGY SOURCE FOR GLERERLYN POULTRY AND LIVESTOCK FARM",0,NULL
ByQtr,2018,4,CALABARZON,419,"Improvement of the Production Process of Advent Soy Beanery",0,NULL
ByQtr,2018,1,CALABARZON,318,"Production Improvement and Equipment Upgrading for Sally&#039;s Boat Tart",0,NULL
ByQtr,2018,4,CALABARZON,46,"Upgrading  of Oyster Mushroom Production Through Adoption of Steam Boiler Technology",0,NULL
ByQtr,2018,3,CALABARZON,311,"Packaging Improvement of Tofu as Comunity- based Livelihood Opportunities for PDOCCI (Persons with Disability Organization in Carmona, Cavite, Inc.) of the Local Government Unit (LGU) of Carmona",0,NULL
ByQtr,2018,1,CALABARZON,567,"Upgrading of production and improvement of product quality of NMC Food Concept in Antipolo City Through Technology Intervention",19,NULL
ByQtr,2018,3,CALABARZON,516,"Enhancing the Technical Capabilityt of SV7 Yapak Shoes Footwear",0,NULL
ByQtr,2018,1,CALABARZON,516,"Enhancing the Technical Capabilityt of SV7 Yapak Shoes Footwear",0,NULL
ByQtr,2018,3,CALABARZON,289,"COMMUNITY BASED BioChar (BIOMASS CHARCOAL BRIQUETTING) in Calminue, Cavinti, Laguna",0,NULL
ByQtr,2018,2,CALABARZON,434,"Upgrading of SIBBAP MPC Bakery Production Facility Through Equipment Acquisition",0,NULL
ByQtr,2018,3,CALABARZON,604,"Mechanization of Mushroom Production &amp; Processing and Community - Based Vermicomposting",0,NULL
ByQtr,2018,2,CALABARZON,123,"Upgrading of Waste Recycling Facility of Eco Tray Mfg. Corp through Acquisition of Production Equipment",0,NULL
ByQtr,2018,4,CALABARZON,531,"Enhancement of the Production Process and Upgrading of Equipment of MDA Meat Shop",0,NULL
ByQtr,2018,4,CALABARZON,408,"Establishment of City of Bacoor Food Processing Center, a Community- Based Livelihood Project for members of City Livelihood Cooperative",0,NULL
ByQtr,2018,3,CALABARZON,56,"Automation of Siomai Production of Jam Food Products in Cainta, Rizal through Equipment Acquisition",75,14.0000
ByQtr,2018,4,CALABARZON,396,"Improvement of the Drying Process of Dried Pancit Lucban of New A.M. Miki Factory",0,NULL
ByQtr,2018,1,CALABARZON,239,"Enhancing the Production Capacity of Costales Nature Farms &amp; Technological Center",0,NULL
ByQtr,2018,4,CALABARZON,613,"CAPACITY UPGRADING OF DOUGHPRO MANUFACTURING &amp; TRADING CORP.",0,NULL
ByQtr,2018,1,CALABARZON,362,"UPGRADING OF FOOD PROCESSING EQUIPMENT OF MAYCAR FOODS INC",30,NULL
ByQtr,2018,3,CALABARZON,509,"Upgrading of Production Capability of Binthau Bakeshop through Acquisition of New Equipment",0,NULL
ByQtr,2018,1,CALABARZON,264,"Installation of a Press Brake 50T NC for Metal Fabrication of Goldros Corporation in Angono, Rizal",50,NULL
ByQtr,2018,2,CALABARZON,212,"Establishment of Fruit Processing Center for SAMABAI, Antipolo City",0,NULL
ByQtr,2018,4,CALABARZON,394,"UPGRADING OF SAN JOSE SICO LANDFILL MULTIPURPOSE COOPERATIVE PRODUCTION FACILITY FOR HOLLOW BLOCKS AND VERMICOMPOST THROUGH EQUIPMENT ACQUISITION",32,-0.0588
ByQtr,2018,2,CALABARZON,291,"UPGRADING OF SOAP PROCESSING TECHNOLOGY OF PAAGAHAN   MULTI PURPOSE COOPERATIVE(PARCMPC)",0,NULL
ByQtr,2018,1,CALABARZON,531,"Enhancement of the Production Process and Upgrading of Equipment of MDA Meat Shop",0,NULL
ByQtr,2018,3,CALABARZON,282,"Mechanization of the smoking process of Genrev Home Made Meat Products",0,NULL
ByQtr,2018,2,CALABARZON,569,"Product Upgrading of Blessfood Enterprises in Antipolo City Through Technology Interventions",0,NULL
ByQtr,2018,2,CALABARZON,336,"SETUP PHASE II: Upgrading of the Production Capacity of Philippine Moringa and More Corp. (also known as MLGS Herbal Food Products)",45,0.0000
ByQtr,2018,4,CALABARZON,377,"Improvement of the Production Facility, Product Quality and Safety of Samahan Ng Nagkakaisang Mangingisdsa sa Paraisong Pulo (SNMPP)",0,NULL
ByQtr,2018,3,CALABARZON,712,"Upgrading the Milling Process of Lark Seimitsu Enterprise",0,NULL
ByQtr,2018,2,CALABARZON,652,"Establishment of a Food Innovation Center Common Service Facility",0,NULL
ByQtr,2018,1,CALABARZON,273,"Upgrading of Rice Mill Facility of Ramsland Rice Mill",0,NULL
ByQtr,2018,3,CALABARZON,505,"Printing Production and Quality Improvement for 60-B Cyberstation",0,NULL
ByQtr,2018,3,CALABARZON,664,"Product Development through Equipment Acquisition of Puntera Livelihood Association in Jala-jala Rizal",0,NULL
ByQtr,2018,3,CALABARZON,598,"Field Verification Testing on Carrageenan Plant Growth Promoter for Enhanced Growth and Induced Pest and Disease Resistance In Rice",0,NULL
ByQtr,2018,1,CALABARZON,62,"Equipment Upgrading for the Production of Tita&#039;s Banana Chips",0,NULL
ByQtr,2018,1,CALABARZON,664,"Product Development through Equipment Acquisition of Puntera Livelihood Association in Jala-jala Rizal",0,NULL
ByQtr,2018,2,CALABARZON,260,"Upgrading of Buri Wine Production in Lobo, Batangas",0,NULL
ByQtr,2018,3,CALABARZON,412,"Upgrading of Coconut Husks Common Service Facility in Mabini Batangas",0,NULL
ByQtr,2018,3,CALABARZON,319,"Enhancement of ESAT&#039;S Food Services Through Equipment Upgrading",0,NULL
ByQtr,2018,3,CALABARZON,637,"Upgrading of the Production Capability of Chef Caryn’s Cakes &amp; Pasta Through Acquisition of New Equipment",0,NULL
